Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled
INN00443,2,0,1,3,0,37,2018,3,10,0,0,0,81.9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00444,2,0,0,4,0,66,2018,5,11,0,0,0,119.85,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00447,2,0,2,2,0,7,2018,6,19,0,0,0,156.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00449,2,0,3,5,0,5,2018,4,4,0,0,0,126.75,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00450,2,0,1,1,0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00451,2,0,2,1,0,24,2018,10,16,0,0,0,107.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00453,2,0,2,1,0,52,2018,11,19,0,0,0,93.6,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00454,2,0,0,1,0,56,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00456,2,0,0,5,0,230,2018,9,6,0,0,0,137.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00460,2,0,0,1,0,82,2018,6,23,0,0,0,85.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00462,2,0,2,2,0,147,2018,7,1,0,0,0,103.7,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00464,2,0,2,6,0,166,2018,8,18,0,0,0,100.12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00474,2,0,2,3,0,268,2018,4,8,0,0,0,78.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00475,2,0,1,1,0,38,2018,9,26,0,0,0,112.59,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00479,2,0,0,3,0,143,2018,8,25,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00480,2,0,0,3,0,179,2018,10,19,0,0,0,85.5,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00486,2,0,1,0,0,4,2018,9,19,0,0,0,85.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN00489,2,0,1,3,0,24,2018,2,11,0,0,0,91.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00490,2,0,2,2,0,78,2018,4,10,0,0,0,80.75,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00492,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00493,2,0,2,5,0,98,2018,4,30,0,0,0,109.81,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00494,2,0,1,3,0,14,2018,12,5,0,0,0,70.88,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00497,2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00499,2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00500,2,0,0,3,0,139,2018,2,11,0,0,0,62.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN00501,2,0,2,1,0,44,2018,4,23,0,0,0,95.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True
INN00505,2,0,2,4,0,152,2018,6,18,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00508,2,0,2,3,0,69,2018,3,20,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00509,2,0,1,2,0,80,2018,11,18,0,0,0,93.6,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00513,2,0,0,2,0,41,2018,10,21,0,0,0,160.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00514,2,0,2,1,0,154,2018,10,30,0,0,0,104.1,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00515,2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00516,2,0,0,4,0,2,2018,8,3,0,0,0,109.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00517,2,0,2,4,0,99,2018,4,10,0,0,0,93.78,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00522,2,0,1,3,0,84,2018,3,24,0,0,0,99.45,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00523,2,0,0,4,0,109,2018,5,4,0,0,0,120.28,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00525,2,0,2,0,0,4,2018,4,3,0,0,0,77.77,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00527,2,0,0,1,0,58,2018,6,10,0,0,0,116.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00529,2,0,2,1,0,27,2018,6,26,0,0,0,152.67,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00530,2,0,2,3,0,27,2018,2,4,0,0,0,66.31,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00534,2,0,1,3,0,0,2018,12,5,0,0,0,89.89,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00535,2,0,0,2,0,5,2018,6,21,0,0,0,156.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00536,2,0,1,3,0,82,2018,3,24,0,0,0,99.45,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00538,2,0,1,3,0,3,2018,8,22,0,0,0,98.56,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00543,2,0,0,4,0,47,2018,9,27,0,0,0,130.61,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00544,2,0,2,3,0,117,2018,6,17,0,0,0,105.74,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00545,2,0,0,2,0,2,2018,6,10,0,0,0,136.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00546,2,0,0,1,0,26,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00547,2,0,2,2,0,75,2018,12,2,0,0,0,74.8,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00548,2,0,0,2,0,256,2018,6,15,0,0,0,112.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00552,2,0,0,1,0,18,2018,1,2,0,0,0,54.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00553,2,0,1,2,0,78,2018,3,25,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00556,2,0,2,0,0,117,2018,11,13,0,0,0,79.2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00557,2,0,1,1,0,10,2018,3,19,0,0,0,103.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00562,2,0,0,1,0,33,2018,11,26,0,0,0,104.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00564,2,0,1,3,0,232,2018,9,5,0,0,0,100.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00567,2,0,2,2,0,45,2018,10,7,0,0,0,139.5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00569,2,0,2,2,0,63,2018,9,3,0,0,0,106.88,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00570,2,0,2,2,0,89,2018,9,16,0,0,0,149.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00575,2,0,0,2,0,110,2018,4,20,0,0,0,90.95,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00576,2,0,2,1,0,20,2018,7,30,0,0,0,117.55,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00577,2,0,0,1,0,50,2018,10,19,0,0,0,108.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00578,2,0,0,3,0,48,2018,10,11,0,0,0,139.5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00579,2,0,0,3,0,96,2018,9,13,0,0,0,129.88,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INN00581,2,0,1,1,0,25,2018,10,3,0,0,0,129.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00582,2,0,2,5,0,148,2018,6,25,0,0,0,79.53,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00583,2,0,1,3,0,114,2018,8,22,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00585,2,0,2,5,0,105,2018,6,11,0,0,0,119.85,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00591,2,0,0,1,0,120,2018,5,12,0,0,0,72.76,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00592,2,0,0,3,0,157,2018,12,8,0,0,0,68.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00593,2,0,0,4,0,4,2018,1,6,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00594,2,0,2,5,0,46,2018,8,28,0,0,0,124.46,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00597,2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00598,2,0,0,3,0,27,2018,6,29,0,0,0,125.25,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00600,2,0,1,2,0,85,2018,6,20,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00601,2,0,0,2,0,6,2018,2,26,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00602,2,0,2,3,0,256,2018,10,23,0,0,0,94.35,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00603,2,0,0,2,0,265,2018,6,24,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00604,2,0,2,3,0,64,2018,4,15,0,0,0,112.2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00607,2,0,1,3,0,127,2018,4,28,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00608,2,0,0,3,0,73,2018,7,14,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00609,2,0,0,4,0,36,2018,12,28,0,0,0,168.73,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00610,2,0,1,3,0,17,2018,12,8,0,0,0,100.38,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00611,2,0,2,5,0,164,2018,7,27,0,0,0,99.45,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00612,2,0,0,1,0,0,2018,9,27,0,0,0,160.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
INN00613,2,0,2,1,0,37,2018,10,2,0,0,0,126.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00618,2,0,2,1,0,53,2018,7,10,0,0,0,100.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00620,2,0,2,1,0,107,2018,5,29,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00621,2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00622,2,0,1,2,0,84,2018,4,29,0,0,0,89.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00624,2,0,1,1,0,1,2018,6,11,0,0,0,136.0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00625,2,0,0,2,0,29,2018,12,2,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True
INN00628,2,0,2,2,0,167,2018,10,1,0,0,0,108.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00629,2,0,0,3,0,34,2018,6,14,0,0,0,107.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00630,2,0,1,2,0,101,2018,4,4,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00631,2,0,0,3,0,259,2018,5,5,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00632,2,0,0,2,0,122,2018,5,12,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00633,2,0,0,1,0,1,2018,2,11,0,0,0,80.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00635,2,0,0,3,0,35,2018,4,5,0,0,0,131.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00637,2,0,0,2,0,4,2018,4,1,0,0,0,111.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00638,2,0,1,3,0,85,2018,10,6,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00643,2,0,2,1,0,56,2018,8,28,0,0,0,109.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00644,2,0,2,4,0,149,2018,7,10,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00645,2,0,2,2,0,12,2018,2,6,0,0,0,55.72,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00647,2,0,1,4,0,191,2018,3,30,0,0,0,69.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN00648,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00651,2,0,0,1,0,7,2018,10,26,0,0,0,120.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00652,2,0,1,2,0,78,2018,3,25,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00653,2,0,0,1,0,0,2018,6,7,0,0,0,109.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00655,2,0,1,2,0,31,2018,9,16,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00656,2,0,0,2,0,37,2018,6,17,0,0,0,134.1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True
INN00657,2,0,2,1,0,8,2018,5,29,0,0,0,124.1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00659,2,0,1,2,0,48,2018,10,31,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00662,2,0,0,1,0,15,2018,9,20,0,0,0,139.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00669,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00670,2,0,2,3,0,170,2018,4,8,0,0,0,78.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00672,2,0,1,1,0,49,2018,7,9,0,0,0,105.3,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00673,2,0,0,3,0,51,2018,2,25,0,0,0,80.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00675,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00676,2,0,2,0,0,34,2018,9,11,0,0,0,125.1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00677,2,0,0,1,0,1,2018,2,27,0,0,0,103.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00681,2,0,2,0,0,0,2018,6,12,0,0,0,69.74,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00686,2,0,1,3,0,61,2018,3,21,0,0,0,102.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00688,2,0,2,5,0,6,2018,11,17,0,0,0,78.69,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00689,2,0,0,3,0,58,2018,11,3,0,0,0,79.2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00691,2,0,0,2,0,177,2018,6,3,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00692,2,0,0,4,0,13,2018,12,14,0,0,0,88.4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00694,2,0,1,2,0,189,2018,10,28,0,0,0,109.8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00695,2,0,2,1,0,271,2018,12,3,0,0,0,78.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN00697,2,0,2,4,0,207,2018,7,28,0,0,0,80.75,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00698,2,0,2,2,0,108,2018,12,25,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN00699,2,0,0,3,0,39,2018,3,15,0,0,0,51.19,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00701,2,0,1,2,0,177,2018,8,12,0,0,0,127.8,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN00703,2,0,0,1,0,10,2018,5,5,0,0,0,156.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN00705,2,0,0,3,0,21,2018,10,4,0,0,0,116.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN00706,2,0,2,0,0,24,2018,9,11,0,0,0,71.69,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00708,2,0,0,3,0,146,2018,7,13,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN00711,2,0,0,4,0,256,2018,8,31,0,0,0,90.95,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN00713,2,0,0,1,0,16,2018,11,16,0,0,0,93.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
